Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Product ID,Sales,Quantity,Discount,Profit,Shipping Cost,Order Priority
26015,IN-2014-17244,2021-01-22 00:00:00,2021-01-26 00:00:00,Standard Class,TM-21490,OFF-EN-10002119,81.27,3,0,36.54,4.19,Medium
26016,IN-2014-17244,2021-01-22 00:00:00,2021-01-26 00:00:00,Standard Class,TM-21490,OFF-AR-10004009,57.42,3,0,11.43,3.84,Medium
26017,ID-2014-21220,2021-02-13 00:00:00,2021-02-17 00:00:00,Standard Class,CT-11995,FUR-CH-10000391,124.092,3,0.1,-2.808,7.38,High
26018,IN-2014-13331,2021-11-17 00:00:00,2021-11-21 00:00:00,Standard Class,BD-11560,OFF-PA-10003303,55.5,2,0,25.5,4.98,Medium
26019,IN-2014-13331,2021-11-17 00:00:00,2021-11-21 00:00:00,Standard Class,BD-11560,TEC-AC-10001438,123.12,3,0,20.88,11.2,Medium
26020,IN-2014-13331,2021-11-17 00:00:00,2021-11-21 00:00:00,Standard Class,BD-11560,OFF-EN-10000219,21.96,3,0,6.12,1.16,Medium
26022,IN-2014-61813,2021-08-14 00:00:00,2021-08-18 00:00:00,Standard Class,EJ-14155,OFF-LA-10003644,6.993,1,0.1,0.843,0.33,Medium
26023,IN-2014-61813,2021-08-14 00:00:00,2021-08-18 00:00:00,Standard Class,EJ-14155,OFF-BI-10003713,23.22,4,0.1,6.9,1.25,Medium
26024,IN-2014-61813,2021-08-14 00:00:00,2021-08-18 00:00:00,Standard Class,EJ-14155,OFF-PA-10003899,61.128,4,0.1,16.248,0.27,Medium
26026,ID-2014-21276,2021-09-26 00:00:00,2021-10-01 00:00:00,Standard Class,JB-15925,TEC-AC-10000398,307.557,3,0.1,-34.173,12.48,Medium
26027,ID-2014-21276,2021-09-26 00:00:00,2021-10-01 00:00:00,Standard Class,JB-15925,OFF-LA-10002741,20.142,2,0.1,3.522,1.2,Medium
26032,IN-2014-47274,2021-12-04 00:00:00,2021-12-08 00:00:00,Second Class,CC-12670,TEC-MA-10002134,940.32,3,0,141.03,29.7,Medium
26039,ID-2014-38027,2021-03-21 00:00:00,2021-03-24 00:00:00,First Class,MH-18115,OFF-SU-10002543,45.414,2,0.1,-2.046,4.31,High
26040,ID-2014-38027,2021-03-21 00:00:00,2021-03-24 00:00:00,First Class,MH-18115,FUR-CH-10004576,300.132,7,0.1,46.662,6.71,High
26043,IN-2014-16607,2021-05-10 00:00:00,2021-05-12 00:00:00,Second Class,IM-15070,OFF-LA-10000244,21.36,2,0,7.02,4.62,Critical
26044,ID-2014-59370,2021-08-14 00:00:00,2021-08-19 00:00:00,Standard Class,RO-19780,TEC-AC-10002335,243.8424,4,0.47,-202.4376,18.97,Medium
26045,ID-2014-37285,2021-03-25 00:00:00,2021-03-29 00:00:00,Standard Class,EB-14110,FUR-FU-10000556,76.608,6,0.2,-4.932,3.86,Medium
26049,IN-2014-51831,2021-04-01 00:00:00,2021-04-03 00:00:00,First Class,DM-13345,OFF-LA-10002123,21.84,2,0,7.38,1.6,Critical
26055,IN-2014-70276,2021-11-11 00:00:00,2021-11-16 00:00:00,Standard Class,JH-16180,OFF-SU-10000789,18.81,1,0.4,-1.26,0.92,Medium
26062,IN-2014-62268,2021-10-07 00:00:00,2021-10-13 00:00:00,Standard Class,RD-19810,OFF-BI-10000854,59.94,5,0.1,3.24,1.91,Medium
26063,IN-2014-67189,2021-08-19 00:00:00,2021-08-22 00:00:00,First Class,AG-10525,FUR-FU-10000815,200.64,4,0,38.04,26.68,Medium
26072,ID-2014-33582,2021-06-20 00:00:00,2021-06-24 00:00:00,Standard Class,JL-15505,FUR-CH-10003419,236.97,5,0.4,-102.78,21.46,Medium
26081,IN-2014-66349,2021-02-21 00:00:00,2021-02-27 00:00:00,Standard Class,LP-17095,TEC-MA-10004423,364.2975,3,0.25,67.9275,22.05,Medium
26082,IN-2014-66349,2021-02-21 00:00:00,2021-02-27 00:00:00,Standard Class,LP-17095,FUR-CH-10002412,384.48,12,0.25,-123.12,22.65,Medium
26083,ID-2014-48583,2021-06-23 00:00:00,2021-06-27 00:00:00,Second Class,AB-10015,OFF-AR-10000465,67.89,4,0.27,-8.43,7.99,Medium
26084,ID-2014-48583,2021-06-23 00:00:00,2021-06-27 00:00:00,Second Class,AB-10015,OFF-LA-10000732,10.5894,3,0.47,-3.2706,0.39,Medium
26085,ID-2014-48583,2021-06-23 00:00:00,2021-06-27 00:00:00,Second Class,AB-10015,FUR-FU-10002525,372.9132,12,0.27,101.8332,53.07,Medium
26086,ID-2014-48583,2021-06-23 00:00:00,2021-06-27 00:00:00,Second Class,AB-10015,OFF-ST-10004857,72.708,5,0.17,15.708,7.75,Medium
26087,ID-2014-48583,2021-06-23 00:00:00,2021-06-27 00:00:00,Second Class,AB-10015,OFF-SU-10004008,50.3712,4,0.47,2.8512,2.81,Medium
26088,ID-2014-48583,2021-06-23 00:00:00,2021-06-27 00:00:00,Second Class,AB-10015,OFF-ST-10002505,25.8462,2,0.17,5.5662,2.65,Medium
26093,ID-2014-55338,2021-05-08 00:00:00,2021-05-14 00:00:00,Standard Class,JW-15220,FUR-BO-10001934,945.828,4,0.35,-392.892,57.02,Medium
26094,ID-2014-55338,2021-05-08 00:00:00,2021-05-14 00:00:00,Standard Class,JW-15220,FUR-CH-10001147,747.63,6,0.25,-159.57,63.59,Medium
26096,IN-2014-75855,2021-03-20 00:00:00,2021-03-22 00:00:00,Second Class,SC-20380,OFF-BI-10001032,246,5,0,81.15,43.94,High
26097,IN-2014-75855,2021-03-20 00:00:00,2021-03-22 00:00:00,Second Class,SC-20380,OFF-AR-10002340,228.42,9,0,43.2,28.62,High
26101,IN-2014-23124,2021-08-29 00:00:00,2021-09-04 00:00:00,Standard Class,AJ-10780,FUR-BO-10004852,871.98,2,0,322.62,126.02,Low
26105,ID-2014-77661,2021-04-11 00:00:00,2021-04-16 00:00:00,Second Class,NP-18685,FUR-CH-10002412,62.3712,2,0.27,-22.2288,11.27,High
26106,ID-2014-77661,2021-04-11 00:00:00,2021-04-16 00:00:00,Second Class,NP-18685,FUR-CH-10002872,338.6616,1,0.27,-92.7984,10.06,High
26117,IN-2014-14304,2021-08-18 00:00:00,2021-08-24 00:00:00,Standard Class,TD-20995,TEC-MA-10004482,155.007,1,0.1,34.437,7.43,Medium
26119,IN-2014-71788,2021-06-18 00:00:00,2021-06-21 00:00:00,First Class,CW-11905,OFF-AR-10001850,90.855,5,0.1,2.955,17.62,High
26128,IN-2014-18672,2021-05-23 00:00:00,2021-05-25 00:00:00,Second Class,RM-19375,OFF-FA-10004606,20.46,2,0,1.02,7.03,Critical
26131,IN-2014-62156,2021-09-26 00:00:00,2021-09-30 00:00:00,Second Class,GM-14455,FUR-BO-10001598,877.38,7,0,394.8,116.78,Medium
26134,IN-2014-45426,2021-04-07 00:00:00,2021-04-11 00:00:00,Standard Class,LD-17005,OFF-EN-10001975,82.2,5,0,10.65,7.87,Medium
26135,IN-2014-45426,2021-04-07 00:00:00,2021-04-11 00:00:00,Standard Class,LD-17005,OFF-FA-10000197,43.47,3,0,18.63,4.31,Medium
26136,IN-2014-45426,2021-04-07 00:00:00,2021-04-11 00:00:00,Standard Class,LD-17005,OFF-PA-10004185,47.46,2,0,14.22,3.84,Medium
26137,IN-2014-45426,2021-04-07 00:00:00,2021-04-11 00:00:00,Standard Class,LD-17005,TEC-AC-10000111,154.08,4,0,0,5.86,Medium
26138,IN-2014-45426,2021-04-07 00:00:00,2021-04-11 00:00:00,Standard Class,LD-17005,TEC-CO-10000129,385.86,2,0,84.84,1.77,Medium
26139,IN-2014-45426,2021-04-07 00:00:00,2021-04-11 00:00:00,Standard Class,LD-17005,FUR-FU-10000514,101.04,2,0,43.44,8.42,Medium
26140,IN-2014-45426,2021-04-07 00:00:00,2021-04-11 00:00:00,Standard Class,LD-17005,FUR-CH-10002631,106.02,2,0,9.54,6.48,Medium
26141,IN-2014-45426,2021-04-07 00:00:00,2021-04-11 00:00:00,Standard Class,LD-17005,OFF-LA-10002806,34.11,3,0,16.65,3.09,Medium
26155,IN-2014-46917,2021-04-22 00:00:00,2021-04-23 00:00:00,First Class,BT-11305,OFF-ST-10000103,895.05,5,0.1,39.75,98.28,High
26166,ID-2014-62611,2021-06-04 00:00:00,2021-06-09 00:00:00,Standard Class,GM-14680,FUR-CH-10000258,165.078,2,0.1,-7.362,4.63,Medium
26167,ID-2014-62611,2021-06-04 00:00:00,2021-06-09 00:00:00,Standard Class,GM-14680,OFF-SU-10002543,136.242,6,0.1,-6.138,9.37,Medium
26168,ID-2014-62611,2021-06-04 00:00:00,2021-06-09 00:00:00,Standard Class,GM-14680,OFF-LA-10000370,69.174,6,0.1,17.514,6.61,Medium
26181,IN-2014-47848,2021-11-08 00:00:00,2021-11-12 00:00:00,Standard Class,CJ-11875,OFF-LA-10001658,20.331,3,0.1,0.621,3.04,High
26182,IN-2014-23607,2021-10-09 00:00:00,2021-10-13 00:00:00,Standard Class,KD-16495,TEC-CO-10003682,1116.45,10,0.1,37.05,60.2,Medium
26187,ID-2014-23201,2021-01-31 00:00:00,2021-02-05 00:00:00,Standard Class,SG-20890,OFF-AR-10003673,22.059,1,0.1,-1.971,1.46,Medium
26188,ID-2014-23201,2021-01-31 00:00:00,2021-02-05 00:00:00,Standard Class,SG-20890,OFF-BI-10000305,7.155,1,0.1,0.615,0.27,Medium
26189,ID-2014-23201,2021-01-31 00:00:00,2021-02-05 00:00:00,Standard Class,SG-20890,OFF-BI-10003475,42.903,7,0.1,17.073,1.69,Medium
26190,ID-2014-23201,2021-01-31 00:00:00,2021-02-05 00:00:00,Standard Class,SG-20890,FUR-BO-10001934,654.804,2,0.1,-14.556,30.47,Medium
26192,IN-2014-57158,2021-11-04 00:00:00,2021-11-08 00:00:00,Second Class,EH-13765,FUR-CH-10001415,845.424,2,0.1,197.244,34.33,Medium
26198,ID-2014-22151,2021-05-26 00:00:00,2021-05-27 00:00:00,First Class,JH-15820,OFF-AR-10002392,74.655,5,0.1,-3.345,10.01,High
26199,ID-2014-22151,2021-05-26 00:00:00,2021-05-27 00:00:00,First Class,JH-15820,OFF-EN-10003000,66.528,2,0.1,22.128,14.77,High
26200,ID-2014-22151,2021-05-26 00:00:00,2021-05-27 00:00:00,First Class,JH-15820,OFF-FA-10002247,29.97,2,0.1,5.97,5.94,High
26206,IN-2014-29893,2021-10-13 00:00:00,2021-10-17 00:00:00,Standard Class,SC-20680,OFF-LA-10000861,78.66,6,0,34.56,7.66,Medium
26212,ID-2014-44768,2021-07-14 00:00:00,2021-07-17 00:00:00,Second Class,NM-18520,OFF-EN-10000328,95.904,8,0.4,-3.216,10.47,Medium
26213,IN-2014-70493,2021-10-23 00:00:00,2021-10-26 00:00:00,Second Class,TZ-21445,FUR-BO-10000208,617.55,5,0,172.8,181.87,Critical
26214,IN-2014-70493,2021-10-23 00:00:00,2021-10-26 00:00:00,Second Class,TZ-21445,FUR-CH-10001756,145.35,3,0,62.46,42.37,Critical
26219,IN-2014-28640,2021-04-30 00:00:00,2021-05-02 00:00:00,First Class,JD-15895,OFF-FA-10004362,55.029,5,0.17,3.879,11.48,Critical
26220,IN-2014-28640,2021-04-30 00:00:00,2021-05-02 00:00:00,First Class,JD-15895,OFF-EN-10002425,93.0762,6,0.17,-15.8238,38.67,Critical
26221,IN-2014-28640,2021-04-30 00:00:00,2021-05-02 00:00:00,First Class,JD-15895,FUR-CH-10000258,468.6381,7,0.27,-134.9019,79.46,Critical
26231,ID-2014-71039,2021-01-24 00:00:00,2021-01-26 00:00:00,First Class,RB-19795,TEC-MA-10004116,181.134,1,0.4,-117.756,12.92,High
26232,ID-2014-71039,2021-01-24 00:00:00,2021-01-26 00:00:00,First Class,RB-19795,OFF-LA-10002523,43.344,7,0.4,-10.206,16.12,High
26233,IN-2014-51635,2021-01-22 00:00:00,2021-01-22 00:00:00,Same Day,JK-15625,OFF-AP-10001529,184.758,4,0.17,62.238,49.59,High
26234,IN-2014-51635,2021-01-22 00:00:00,2021-01-22 00:00:00,Same Day,JK-15625,FUR-BO-10001679,264.9384,2,0.07,99.6984,37.59,High
26235,IN-2014-51635,2021-01-22 00:00:00,2021-01-22 00:00:00,Same Day,JK-15625,TEC-CO-10001674,112.9392,1,0.07,37.6392,25.04,High
26236,IN-2014-51635,2021-01-22 00:00:00,2021-01-22 00:00:00,Same Day,JK-15625,TEC-PH-10004559,613.287,6,0.17,44.307,35.24,High
26237,IN-2014-51635,2021-01-22 00:00:00,2021-01-22 00:00:00,Same Day,JK-15625,TEC-AC-10001639,63.2025,3,0.47,-34.6275,13.31,High
26241,IN-2014-40526,2021-03-30 00:00:00,2021-03-31 00:00:00,First Class,PF-19165,OFF-BI-10000168,39.9,7,0,9.87,5.95,High
26242,IN-2014-40526,2021-03-30 00:00:00,2021-03-31 00:00:00,First Class,PF-19165,TEC-PH-10000297,130.56,2,0,50.88,18.09,High
26243,IN-2014-73972,2021-03-20 00:00:00,2021-03-27 00:00:00,Standard Class,BT-11485,OFF-ST-10003953,346.68,3,0.1,69.3,41.81,Low
26244,IN-2014-19911,2021-07-22 00:00:00,2021-07-25 00:00:00,First Class,ED-13885,TEC-AC-10001438,123.12,3,0,20.88,41.14,Critical
26245,IN-2014-19911,2021-07-22 00:00:00,2021-07-25 00:00:00,First Class,ED-13885,FUR-BO-10001580,737.64,6,0,125.28,129.31,Critical
26246,IN-2014-19911,2021-07-22 00:00:00,2021-07-25 00:00:00,First Class,ED-13885,OFF-ST-10002395,1269.9,6,0,558.72,194.61,Critical
26247,IN-2014-19911,2021-07-22 00:00:00,2021-07-25 00:00:00,First Class,ED-13885,TEC-CO-10000129,578.79,3,0,127.26,139.49,Critical
26248,ID-2014-42647,2021-10-15 00:00:00,2021-10-20 00:00:00,Standard Class,KC-16540,FUR-CH-10003836,322.1271,3,0.27,-4.4829,9.56,Medium
26256,ID-2014-28066,2021-09-01 00:00:00,2021-09-05 00:00:00,Standard Class,CS-11950,OFF-AR-10002727,27.258,2,0.45,-8.442,2.33,Medium
26257,ID-2014-28066,2021-09-01 00:00:00,2021-09-05 00:00:00,Standard Class,CS-11950,OFF-ST-10003203,650.034,6,0.45,-23.706,31.76,Medium
26258,IN-2014-29900,2021-05-14 00:00:00,2021-05-18 00:00:00,Standard Class,SM-20950,OFF-ST-10003159,120.7899,3,0.17,1.4499,4.58,Medium
26265,IN-2014-63192,2021-03-26 00:00:00,2021-03-26 00:00:00,Same Day,DB-13660,OFF-SU-10004008,26.136,2,0.45,2.376,3.65,High
26271,IN-2014-39105,2021-06-30 00:00:00,2021-07-05 00:00:00,Standard Class,JB-16000,OFF-SU-10002742,39.45,1,0,12.21,5.1,High
26272,IN-2014-39105,2021-06-30 00:00:00,2021-07-05 00:00:00,Standard Class,JB-16000,TEC-CO-10001352,385.02,3,0,126.99,59.66,High
26274,ID-2014-33680,2021-07-09 00:00:00,2021-07-12 00:00:00,Second Class,PT-19090,TEC-AC-10004773,32.34,2,0.45,-10.62,6.48,Critical
26276,IN-2014-77941,2021-01-17 00:00:00,2021-01-23 00:00:00,Standard Class,EM-14140,FUR-FU-10002459,219.3,5,0,26.25,21.42,Medium
26277,IN-2014-77941,2021-01-17 00:00:00,2021-01-23 00:00:00,Standard Class,EM-14140,OFF-EN-10002630,40.32,3,0,14.85,1.58,Medium
26278,IN-2014-77941,2021-01-17 00:00:00,2021-01-23 00:00:00,Standard Class,EM-14140,TEC-CO-10003570,1770.6,5,0,495.75,158.23,Medium
26279,IN-2014-77941,2021-01-17 00:00:00,2021-01-23 00:00:00,Standard Class,EM-14140,FUR-CH-10004009,685.8,5,0,157.65,62.71,Medium
26280,IN-2014-77941,2021-01-17 00:00:00,2021-01-23 00:00:00,Standard Class,EM-14140,TEC-AC-10000861,762.48,3,0,121.95,49.26,Medium
26284,IN-2014-41485,2021-09-30 00:00:00,2021-10-02 00:00:00,Second Class,JH-16180,TEC-CO-10000953,720.42,2,0,201.66,115.78,Critical
26285,ID-2014-53784,2021-10-31 00:00:00,2021-11-06 00:00:00,Standard Class,LS-17200,FUR-CH-10003097,280.7361,3,0.27,-15.4539,15.69,Medium
26286,ID-2014-53784,2021-10-31 00:00:00,2021-11-06 00:00:00,Standard Class,LS-17200,OFF-SU-10003789,18.5076,1,0.47,-2.4624,1.11,Medium
26287,IN-2014-64487,2021-08-14 00:00:00,2021-08-16 00:00:00,Second Class,DG-13300,OFF-LA-10001292,27.12,4,0,13.2,4.68,High
26298,IN-2014-17615,2021-11-21 00:00:00,2021-11-26 00:00:00,Standard Class,BM-11785,OFF-FA-10003745,50.4,3,0,16.11,5.55,High
26299,IN-2014-17615,2021-11-21 00:00:00,2021-11-26 00:00:00,Standard Class,BM-11785,TEC-PH-10002806,333.96,2,0,76.8,49.31,High
26300,IN-2014-17615,2021-11-21 00:00:00,2021-11-26 00:00:00,Standard Class,BM-11785,TEC-AC-10001995,990.12,4,0,356.4,129.54,High
26301,IN-2014-17615,2021-11-21 00:00:00,2021-11-26 00:00:00,Standard Class,BM-11785,FUR-FU-10000422,155.7,3,0,13.95,24.85,High
26311,ID-2014-14066,2021-03-12 00:00:00,2021-03-16 00:00:00,Standard Class,NS-18505,TEC-AC-10000269,91.2024,4,0.47,-53.3976,9.31,Medium
26312,ID-2014-14066,2021-03-12 00:00:00,2021-03-16 00:00:00,Standard Class,NS-18505,FUR-CH-10004600,735.84,14,0.27,201.6,59.92,Medium
26313,ID-2014-14066,2021-03-12 00:00:00,2021-03-16 00:00:00,Standard Class,NS-18505,FUR-BO-10003887,321.9426,3,0.37,-168.6474,38.05,Medium
26314,ID-2014-14066,2021-03-12 00:00:00,2021-03-16 00:00:00,Standard Class,NS-18505,OFF-ST-10004897,38.5452,2,0.17,13.4652,3.15,Medium
26321,IN-2014-13520,2021-02-11 00:00:00,2021-02-14 00:00:00,Second Class,CR-12625,OFF-LA-10000869,48.33,5,0.1,13.38,5.18,Medium
26322,IN-2014-32770,2021-10-07 00:00:00,2021-10-11 00:00:00,Standard Class,AP-10720,FUR-FU-10003605,66.69,3,0,29.97,3.71,High
26323,IN-2014-32770,2021-10-07 00:00:00,2021-10-11 00:00:00,Standard Class,AP-10720,TEC-CO-10003951,487.38,2,0,107.22,81.85,High
26324,IN-2014-32770,2021-10-07 00:00:00,2021-10-11 00:00:00,Standard Class,AP-10720,TEC-PH-10004358,340.35,5,0,33.9,56.5,High
26325,IN-2014-32770,2021-10-07 00:00:00,2021-10-11 00:00:00,Standard Class,AP-10720,TEC-PH-10003856,2582.16,4,0,361.44,404.08,High
26331,ID-2014-24685,2021-11-14 00:00:00,2021-11-19 00:00:00,Standard Class,RD-19720,OFF-FA-10001650,39.8295,5,0.47,-0.0705,1.64,Medium
26332,ID-2014-24685,2021-11-14 00:00:00,2021-11-19 00:00:00,Standard Class,RD-19720,OFF-SU-10003559,34.344,5,0.47,-16.956,4.45,Medium
26333,IN-2014-30390,2021-12-31 00:00:00,2022-01-03 00:00:00,First Class,JD-16150,FUR-TA-10001531,1048.7313,9,0.57,-1195.2387,86.86,High
26334,IN-2014-30390,2021-12-31 00:00:00,2022-01-03 00:00:00,First Class,JD-16150,OFF-EN-10004486,20.9244,2,0.47,-14.2356,4.6,High
26335,IN-2014-30390,2021-12-31 00:00:00,2022-01-03 00:00:00,First Class,JD-16150,FUR-CH-10003861,292.7592,3,0.27,68.1192,52.11,High
26343,IN-2014-44138,2021-06-30 00:00:00,2021-07-07 00:00:00,Standard Class,SB-20290,FUR-CH-10000025,286.32,2,0,57.24,16.29,Low
26344,IN-2014-71907,2021-05-05 00:00:00,2021-05-07 00:00:00,Second Class,BT-11485,OFF-EN-10002434,50.58,2,0,15.66,6.68,High
26345,IN-2014-71907,2021-05-05 00:00:00,2021-05-07 00:00:00,Second Class,BT-11485,FUR-CH-10002412,85.44,2,0,0.84,15.28,High
26346,IN-2014-71907,2021-05-05 00:00:00,2021-05-07 00:00:00,Second Class,BT-11485,OFF-SU-10003537,151.83,7,0,42.42,16.47,High
26347,IN-2014-71907,2021-05-05 00:00:00,2021-05-07 00:00:00,Second Class,BT-11485,TEC-AC-10004478,277.8,5,0,130.5,28.26,High
26355,IN-2014-69282,2021-10-21 00:00:00,2021-10-26 00:00:00,Standard Class,AS-10225,FUR-FU-10000783,49.932,4,0.27,-0.708,1.35,Medium
26356,IN-2014-69282,2021-10-21 00:00:00,2021-10-26 00:00:00,Standard Class,AS-10225,FUR-FU-10002659,82.5192,2,0.27,7.8792,5.69,Medium
26357,IN-2014-35423,2021-06-06 00:00:00,2021-06-11 00:00:00,Standard Class,KN-16390,OFF-FA-10002635,37.26,3,0.1,5.31,1.26,Medium
26379,IN-2014-19904,2021-12-25 00:00:00,2021-12-29 00:00:00,Standard Class,JH-15430,OFF-EN-10001975,82.2,5,0,10.65,2.19,Medium
26380,IN-2014-19904,2021-12-25 00:00:00,2021-12-29 00:00:00,Standard Class,JH-15430,OFF-EN-10003231,39,2,0,7.38,1.63,Medium
26381,IN-2014-19904,2021-12-25 00:00:00,2021-12-29 00:00:00,Standard Class,JH-15430,FUR-FU-10000714,37.86,2,0,5.64,1.17,Medium
26382,IN-2014-19904,2021-12-25 00:00:00,2021-12-29 00:00:00,Standard Class,JH-15430,TEC-AC-10004012,78.66,2,0,33,6,Medium
26383,IN-2014-19904,2021-12-25 00:00:00,2021-12-29 00:00:00,Standard Class,JH-15430,OFF-FA-10000248,97.86,7,0,48.93,8.41,Medium
26413,IN-2014-61204,2021-12-09 00:00:00,2021-12-15 00:00:00,Standard Class,KW-16570,TEC-PH-10004682,146.9598,2,0.17,8.8398,12.09,Medium
26414,IN-2014-61204,2021-12-09 00:00:00,2021-12-15 00:00:00,Standard Class,KW-16570,TEC-CO-10001222,274.9545,1,0.07,-0.0255,2.98,Medium
26415,IN-2014-61204,2021-12-09 00:00:00,2021-12-15 00:00:00,Standard Class,KW-16570,OFF-BI-10004685,37.7235,3,0.17,6.3135,2.88,Medium
26420,IN-2014-51187,2021-05-20 00:00:00,2021-05-22 00:00:00,Second Class,MN-17935,OFF-EN-10000296,84.75,5,0,6.75,11.32,Critical
26421,IN-2014-51187,2021-05-20 00:00:00,2021-05-22 00:00:00,Second Class,MN-17935,OFF-BI-10004868,60.3,10,0,1.8,8.69,Critical
26429,IN-2014-18784,2021-05-31 00:00:00,2021-06-05 00:00:00,Standard Class,NC-18340,FUR-CH-10002510,339.12,4,0.1,135.6,22.78,High
26430,IN-2014-18784,2021-05-31 00:00:00,2021-06-05 00:00:00,Standard Class,NC-18340,OFF-AR-10002847,71.442,6,0.1,3.042,4.16,High
26431,IN-2014-18784,2021-05-31 00:00:00,2021-06-05 00:00:00,Standard Class,NC-18340,OFF-PA-10000776,121.419,3,0.1,49.869,15.5,High
26432,IN-2014-18784,2021-05-31 00:00:00,2021-06-05 00:00:00,Standard Class,NC-18340,FUR-FU-10001471,212.355,5,0.1,63.705,15.32,High
26433,IN-2014-74987,2021-06-10 00:00:00,2021-06-12 00:00:00,Second Class,SW-20350,OFF-PA-10000453,147.33,3,0,51.48,10.25,Medium
26438,IN-2014-51824,2021-06-13 00:00:00,2021-06-18 00:00:00,Second Class,PG-18895,TEC-MA-10003170,514.2348,12,0.17,192.0348,80.63,Medium
26439,IN-2014-51824,2021-06-13 00:00:00,2021-06-18 00:00:00,Second Class,PG-18895,TEC-AC-10000269,182.4048,8,0.47,-106.7952,18.24,Medium
26446,IN-2014-79229,2021-09-11 00:00:00,2021-09-15 00:00:00,Standard Class,SV-20815,OFF-ST-10004830,1781.19,9,0,35.37,89.54,Medium
26447,IN-2014-49171,2021-06-05 00:00:00,2021-06-08 00:00:00,Second Class,BG-11695,OFF-ST-10001755,119.07,1,0.4,9.9,4.77,Medium
26471,ID-2014-41597,2021-03-15 00:00:00,2021-03-17 00:00:00,Second Class,MG-17680,FUR-CH-10002944,260.6976,4,0.27,-75.0624,24.98,High
26472,ID-2014-41597,2021-03-15 00:00:00,2021-03-17 00:00:00,Second Class,MG-17680,TEC-PH-10001535,209.16,2,0.17,10.08,22.57,High
26473,ID-2014-41597,2021-03-15 00:00:00,2021-03-17 00:00:00,Second Class,MG-17680,FUR-CH-10003616,1680.606,5,0.27,368.256,327.81,High
26474,ID-2014-41597,2021-03-15 00:00:00,2021-03-17 00:00:00,Second Class,MG-17680,TEC-PH-10003239,793.5879,7,0.17,238.9779,124.42,High
26475,ID-2014-41597,2021-03-15 00:00:00,2021-03-17 00:00:00,Second Class,MG-17680,OFF-LA-10000540,23.157,6,0.17,2.637,2.98,High
26476,ID-2014-41597,2021-03-15 00:00:00,2021-03-17 00:00:00,Second Class,MG-17680,OFF-LA-10000624,29.9796,4,0.17,7.1796,4.09,High
26485,ID-2014-19113,2021-08-27 00:00:00,2021-09-01 00:00:00,Standard Class,HM-14860,OFF-PA-10004648,48.672,4,0.4,-26.808,2.61,Medium
26486,ID-2014-19113,2021-08-27 00:00:00,2021-09-01 00:00:00,Standard Class,HM-14860,FUR-BO-10001192,880.416,4,0.4,44.016,61.06,Medium
26492,IN-2014-39168,2021-08-30 00:00:00,2021-09-03 00:00:00,Standard Class,DA-13450,OFF-LA-10001830,46.62,7,0,8.19,5.1,High
26498,IN-2014-27954,2021-05-12 00:00:00,2021-05-18 00:00:00,Standard Class,YS-21880,OFF-BI-10001399,31.59,3,0,5.31,3.13,Low
26499,IN-2014-27954,2021-05-12 00:00:00,2021-05-18 00:00:00,Standard Class,YS-21880,OFF-ST-10001214,22.5,2,0,10.98,1.34,Low
26500,IN-2014-43571,2021-11-29 00:00:00,2021-12-03 00:00:00,Standard Class,RP-19855,TEC-AC-10002833,53.082,2,0.1,7.062,4.48,Medium
26501,IN-2014-43571,2021-11-29 00:00:00,2021-12-03 00:00:00,Standard Class,RP-19855,OFF-AP-10002057,330.966,6,0.1,73.386,23.17,Medium
26502,IN-2014-37789,2021-02-13 00:00:00,2021-02-13 00:00:00,Same Day,AG-10300,TEC-PH-10003772,454.6242,6,0.17,38.2842,12.26,Medium
26522,IN-2014-65243,2021-12-04 00:00:00,2021-12-06 00:00:00,Second Class,BE-11455,TEC-AC-10002833,235.92,8,0,51.84,44.16,High
26523,IN-2014-65243,2021-12-04 00:00:00,2021-12-06 00:00:00,Second Class,BE-11455,FUR-CH-10001695,148.5,2,0,1.44,25.44,High
26524,IN-2014-65243,2021-12-04 00:00:00,2021-12-06 00:00:00,Second Class,BE-11455,FUR-CH-10002224,398.61,3,0,15.93,58.35,High
26525,IN-2014-65243,2021-12-04 00:00:00,2021-12-06 00:00:00,Second Class,BE-11455,OFF-SU-10004846,69,2,0,19.32,6.56,High
26526,IN-2014-65243,2021-12-04 00:00:00,2021-12-06 00:00:00,Second Class,BE-11455,OFF-PA-10002022,49.02,2,0,1.44,10.73,High
26533,ID-2014-75197,2021-11-12 00:00:00,2021-11-17 00:00:00,Standard Class,AH-10195,FUR-CH-10003846,317.142,2,0.1,-35.238,24.46,Medium
26534,IN-2014-70059,2021-01-25 00:00:00,2021-02-01 00:00:00,Standard Class,ND-18460,TEC-CO-10002376,575.856,2,0.1,243.096,95.52,Low
26535,IN-2014-43550,2021-12-31 00:00:00,2022-01-01 00:00:00,First Class,ML-17395,FUR-BO-10004679,1091.2806,3,0.07,46.9206,243.11,High
26542,IN-2014-55730,2021-10-02 00:00:00,2021-10-06 00:00:00,Standard Class,MG-17890,FUR-BO-10001196,1828.35,5,0,438.75,191.76,High
26547,IN-2014-22718,2021-10-27 00:00:00,2021-10-30 00:00:00,Second Class,JJ-15760,OFF-PA-10003252,61.02,2,0,0,15.61,Critical
